timestamp,function_name,duration,memory_used,num_api_calls,error_count,concurrency,ip_address,ttl,packet_size_in,packet_size_out,latency,fragment_count,source_port,status_code,label,attack_type
2026-03-17T17:57:37.201011,file-processor,316.05,119.16,2,0,1,192.168.1.38,64,931,132,5.12,0,64123,200,normal,
2026-03-17T17:58:03.201011,auth-service,332.44,116.24,3,0,1,192.168.1.5,64,666,494,36.42,0,56123,200,normal,
2026-03-17T17:58:26.201011,file-processor,386.78,85.44,1,0,1,192.168.1.20,64,906,404,46.65,0,58983,200,normal,
2026-03-17T17:58:43.201011,auth-service,465.24,153.51,1,0,1,192.168.1.22,64,751,236,15.63,0,58559,200,normal,
2026-03-17T17:59:13.201011,auth-service,722.13,141.51,2,0,1,192.168.1.23,64,782,230,14.16,0,54293,200,normal,
2026-03-17T17:59:41.201011,db-query,650.51,155.84,1,0,1,192.168.1.23,64,791,505,26.46,0,49471,200,normal,
2026-03-17T17:59:59.201011,db-query,479.47,70.4,1,0,1,192.168.1.22,64,395,359,39.02,0,61377,200,normal,
2026-03-17T18:00:22.201011,auth-service,299.22,128.67,3,0,1,192.168.1.47,64,989,320,5.55,0,50598,200,normal,
2026-03-17T18:00:27.201011,auth-service,596.59,165.9,1,0,1,192.168.1.16,64,631,136,16.13,0,60916,200,normal,
2026-03-17T18:00:57.201011,file-processor,265.87,85.59,3,0,1,192.168.1.24,64,904,490,44.86,0,59812,200,normal,
2026-03-17T18:01:20.201011,api-handler,556.47,172.18,2,0,1,192.168.1.34,64,498,390,13.8,0,52280,200,normal,
2026-03-17T18:01:24.201011,db-query,152.73,93.54,3,0,1,192.168.1.24,64,730,277,26.19,0,53888,200,normal,
2026-03-17T18:01:51.201011,db-query,558.25,145.45,1,0,1,192.168.1.37,64,883,496,6.99,0,56853,200,normal,
2026-03-17T18:02:18.201011,api-handler,105.41,120.13,2,0,1,192.168.1.20,128,874,382,48.21,0,51850,200,normal,
2026-03-17T18:02:37.201011,api-handler,84.05,108.57,3,0,1,192.168.1.11,64,591,386,6.76,0,59893,200,normal,
2026-03-17T18:02:47.201011,api-handler,723.17,107.89,1,0,1,192.168.1.34,64,389,287,42.47,0,50619,200,normal,
2026-03-17T18:02:51.201011,file-processor,592.23,137.12,2,0,1,192.168.1.47,64,1006,458,39.57,0,51111,200,normal,
2026-03-17T18:03:20.201011,api-handler,288.21,75.6,2,0,1,192.168.1.38,64,436,239,24.09,0,58051,200,normal,
2026-03-17T18:03:28.201011,auth-service,56.82,101.91,1,0,1,192.168.1.12,64,404,185,22.15,0,49426,200,normal,
2026-03-17T18:03:56.201011,file-processor,737.69,109.44,1,0,1,192.168.1.14,64,849,419,16.5,0,61108,200,normal,
2026-03-17T18:03:58.201011,file-processor,667.76,144.83,1,0,1,192.168.1.50,128,810,272,48.63,0,51704,200,normal,
2026-03-17T18:04:14.201011,auth-service,55.77,73.67,1,0,1,192.168.1.23,64,637,306,39.63,0,49828,200,normal,
2026-03-17T18:04:43.201011,db-query,360.58,64.25,3,0,1,192.168.1.16,64,342,426,6.6,0,64716,200,normal,
2026-03-17T18:04:55.201011,api-handler,625.95,66.67,3,0,1,192.168.1.39,64,552,340,38.15,0,52307,200,normal,
2026-03-17T18:05:12.201011,api-handler,315.63,148.28,3,0,1,192.168.1.32,128,940,190,9.36,0,64882,200,normal,
2026-03-17T18:05:41.201011,file-processor,201.42,86.09,3,0,1,192.168.1.9,64,1007,150,13.57,0,53641,200,normal,
2026-03-17T18:06:02.201011,file-processor,247.49,107.06,2,0,1,192.168.1.29,64,941,308,21.73,0,64275,200,normal,
2026-03-17T18:06:25.201011,auth-service,398.4,73.87,3,0,1,192.168.1.29,64,598,364,47.96,0,63907,200,normal,
2026-03-17T18:06:43.201011,api-handler,262.86,79.69,3,0,1,192.168.1.13,64,618,302,7.67,0,60222,200,normal,
2026-03-17T18:07:04.201011,file-processor,646.19,139.67,2,0,1,192.168.1.19,64,703,369,19.48,0,51021,200,normal,
2026-03-17T18:07:31.201011,db-query,398.64,153.49,3,0,1,192.168.1.22,64,686,385,28.68,0,61213,200,normal,
2026-03-17T18:07:35.201011,file-processor,645.5,120.93,2,0,1,192.168.1.24,128,420,227,7.51,0,62870,200,normal,
2026-03-17T18:08:00.201011,file-processor,372.53,118.3,3,0,1,192.168.1.42,64,537,414,40.6,0,55007,200,normal,
2026-03-17T18:08:09.201011,api-handler,369.88,120.04,2,0,1,192.168.1.29,64,741,143,9.83,0,58229,200,normal,
2026-03-17T18:08:16.201011,api-handler,303.24,132.93,1,0,1,192.168.1.14,64,518,401,15.2,0,63281,200,normal,
2026-03-17T18:08:43.201011,db-query,186.38,72.17,2,0,1,192.168.1.28,128,892,344,44.6,0,65285,200,normal,
2026-03-17T18:08:59.201011,auth-service,664.85,75.53,1,0,1,192.168.1.32,64,636,443,46.52,0,53978,200,normal,
2026-03-17T18:09:26.201011,auth-service,514.34,123.82,1,0,1,192.168.1.33,64,742,418,15.41,0,61821,200,normal,
2026-03-17T18:09:44.201011,db-query,584.38,106.44,3,0,1,192.168.1.23,64,945,206,42.11,0,63875,200,normal,
2026-03-17T18:09:59.201011,db-query,525.4,151.38,1,0,1,192.168.1.47,64,772,494,31.12,0,49560,200,normal,
2026-03-17T18:10:20.201011,db-query,155.14,100.78,1,0,1,192.168.1.12,128,863,213,45.37,0,57009,200,normal,
2026-03-17T18:10:40.201011,file-processor,417.7,135.24,1,0,1,192.168.1.41,64,883,512,10.68,0,55794,200,normal,
2026-03-17T18:10:41.201011,db-query,181.96,110.18,3,0,1,192.168.1.30,64,496,388,19.43,0,50754,200,normal,
2026-03-17T18:10:58.201011,api-handler,764.82,104.64,2,0,1,192.168.1.36,64,784,290,33.88,0,53996,200,normal,
2026-03-17T18:11:21.201011,db-query,333.2,142.39,2,0,1,192.168.1.49,64,1015,356,35.61,0,58457,200,normal,
2026-03-17T18:11:30.201011,file-processor,144.27,72.69,3,0,1,192.168.1.32,64,991,283,46.93,0,52500,200,normal,
2026-03-17T18:11:32.201011,file-processor,416.02,68.21,2,0,1,192.168.1.18,64,934,433,48.52,0,54893,200,normal,
2026-03-17T18:11:59.201011,auth-service,225.78,151.48,1,0,1,192.168.1.7,64,358,314,42.19,0,52685,200,normal,
2026-03-17T18:12:29.201011,auth-service,692.89,148.43,2,0,1,192.168.1.26,64,944,239,22.06,0,61130,200,normal,
2026-03-17T18:12:44.201011,db-query,727.58,155.95,2,0,1,192.168.1.47,64,663,183,18.88,0,49529,200,normal,
2026-03-17T18:13:13.201011,api-handler,576.39,147.77,2,0,1,192.168.1.24,64,621,141,19.98,0,58106,200,normal,
2026-03-17T18:13:30.201011,file-processor,305.31,137.45,3,0,1,192.168.1.7,64,337,413,35.8,0,62819,200,normal,
2026-03-17T18:13:35.201011,api-handler,182.48,81.87,3,0,1,192.168.1.9,64,526,190,5.06,0,55344,200,normal,
2026-03-17T18:13:51.201011,db-query,406.47,101.81,1,0,1,192.168.1.39,64,360,220,43.03,0,60966,200,normal,
2026-03-17T18:14:02.201011,db-query,627.97,123.38,1,0,1,192.168.1.29,64,471,172,20.77,0,59666,200,normal,
2026-03-17T18:14:04.201011,auth-service,587.3,87.34,3,0,1,192.168.1.46,64,725,375,49.57,0,53948,200,normal,
2026-03-17T18:14:22.201011,auth-service,424.76,102.12,1,0,1,192.168.1.47,64,913,248,12.09,0,63210,200,normal,
2026-03-17T18:14:45.201011,api-handler,446.2,129.47,1,0,1,192.168.1.48,128,915,503,34.29,0,55065,200,normal,
2026-03-17T18:14:51.201011,auth-service,306.91,93.14,3,0,1,192.168.1.14,64,481,257,31.53,0,56518,200,normal,
2026-03-17T18:15:17.201011,file-processor,495.44,138.29,3,0,1,192.168.1.49,64,680,404,7.44,0,64294,200,normal,
2026-03-17T18:15:32.201011,db-query,504.55,133.94,1,0,1,192.168.1.37,64,532,166,36.15,0,63952,200,normal,
2026-03-17T18:15:49.201011,auth-service,591.22,169.8,2,0,1,192.168.1.11,64,443,404,18.31,0,63125,200,normal,
2026-03-17T18:16:14.201011,auth-service,699.27,156.68,1,0,1,192.168.1.18,64,1008,131,9.72,0,56012,200,normal,
2026-03-17T18:16:17.201011,auth-service,289.21,129.66,2,0,1,192.168.1.4,64,322,413,47.49,0,49846,200,normal,
2026-03-17T18:16:41.201011,api-handler,452.48,88.31,2,0,1,192.168.1.16,64,487,446,25.29,0,49739,200,normal,
2026-03-17T18:17:06.201011,api-handler,610.75,137.26,3,0,1,192.168.1.36,128,449,325,6.1,0,50963,200,normal,
2026-03-17T18:17:25.201011,api-handler,453.78,123.63,1,0,1,192.168.1.11,128,372,228,36.93,0,56582,200,normal,
2026-03-17T18:17:30.201011,auth-service,161.08,126.12,1,0,1,192.168.1.29,64,622,305,6.22,0,50406,200,normal,
2026-03-17T18:17:59.201011,auth-service,516.77,81.68,2,0,1,192.168.1.48,64,746,339,12.62,0,57928,200,normal,
2026-03-17T18:18:17.201011,file-processor,538.99,67.52,2,0,1,192.168.1.26,64,975,170,6.23,0,59679,200,normal,
2026-03-17T18:18:45.201011,db-query,411.61,115.47,1,0,1,192.168.1.44,64,961,501,23.44,0,50448,200,normal,
2026-03-17T18:19:07.201011,db-query,477.13,83.89,1,0,1,192.168.1.11,128,698,379,40.8,0,50957,200,normal,
2026-03-17T18:19:12.201011,file-processor,333.38,179.72,2,0,1,192.168.1.15,64,499,470,41.43,0,58912,200,normal,
2026-03-17T18:19:32.201011,file-processor,185.89,146.27,2,0,1,192.168.1.1,128,515,330,46.61,0,52035,200,normal,
2026-03-17T18:19:36.201011,api-handler,509.93,161.29,3,0,1,192.168.1.8,64,956,172,47.83,0,50382,200,normal,
2026-03-17T18:19:53.201011,api-handler,685.99,175.98,3,0,1,192.168.1.46,64,757,153,35.87,0,60302,200,normal,
2026-03-17T18:19:57.201011,db-query,168.78,137.38,2,0,1,192.168.1.43,128,497,281,17.4,0,61271,200,normal,
2026-03-17T18:20:12.201011,db-query,557.07,100.03,1,0,1,192.168.1.14,64,643,465,29.48,0,58247,200,normal,
2026-03-17T18:20:16.201011,api-handler,200.2,90.28,2,0,1,192.168.1.20,64,510,418,17.77,0,57768,200,normal,
2026-03-17T18:20:27.201011,file-processor,365.69,111.37,2,0,1,192.168.1.35,128,505,299,14.33,0,54740,200,normal,
2026-03-17T18:20:30.201011,file-processor,766.51,149.84,2,0,1,192.168.1.39,64,503,373,11.12,0,49187,200,normal,
2026-03-17T18:20:50.201011,db-query,376.73,95.09,1,0,1,192.168.1.39,64,479,436,38.77,0,55066,200,normal,
2026-03-17T18:20:57.201011,auth-service,245.49,129.68,1,0,1,192.168.1.36,64,501,480,14.89,0,52650,200,normal,
2026-03-17T18:21:04.201011,api-handler,220.98,159.8,3,0,1,192.168.1.14,64,356,136,16.27,0,57887,200,normal,
2026-03-17T18:21:26.201011,auth-service,409.58,140.44,3,0,1,192.168.1.6,64,724,241,41.78,0,57618,200,normal,
2026-03-17T18:21:36.201011,auth-service,497.24,125.33,3,0,1,192.168.1.10,64,735,499,11.78,0,59281,200,normal,
2026-03-17T18:21:43.201011,auth-service,598.21,100.81,2,0,1,192.168.1.4,64,578,375,19.06,0,59088,200,normal,
2026-03-17T18:22:04.201011,db-query,194.9,66.86,1,0,1,192.168.1.21,64,692,426,23.04,0,61490,200,normal,
2026-03-17T18:22:05.201011,file-processor,263.42,72.38,2,0,1,192.168.1.40,128,765,209,5.01,0,56200,200,normal,
2026-03-17T18:22:14.201011,file-processor,130.24,95.81,3,0,1,192.168.1.36,128,746,346,22.91,0,49805,200,normal,
2026-03-17T18:22:16.201011,auth-service,491.4,73.85,1,0,1,192.168.1.11,128,862,251,33.9,0,59534,200,normal,
2026-03-17T18:22:31.201011,api-handler,153.38,71.3,3,0,1,192.168.1.3,128,931,136,15.01,0,50852,200,normal,
2026-03-17T18:22:33.201011,auth-service,359.69,151.21,3,0,1,192.168.1.23,64,955,187,21.23,0,57509,200,normal,
2026-03-17T18:22:48.201011,api-handler,116.03,91.32,1,0,1,192.168.1.49,64,398,263,27.73,0,62116,200,normal,
2026-03-17T18:23:16.201011,auth-service,295.88,162.24,2,0,1,192.168.1.12,128,803,304,28.69,0,56647,200,normal,
2026-03-17T18:23:22.201011,api-handler,237.17,156.41,3,0,1,192.168.1.41,64,871,206,9.81,0,50780,200,normal,
2026-03-17T18:23:30.201011,auth-service,715.76,114.26,3,0,1,192.168.1.7,64,914,271,24.97,0,61263,200,normal,
2026-03-17T18:23:55.201011,file-processor,617.27,140.09,3,0,1,192.168.1.46,64,771,187,47.74,0,65241,200,normal,
2026-03-17T18:24:21.201011,db-query,347.48,128.33,1,0,1,192.168.1.19,64,889,245,29.83,0,55022,200,normal,
2026-03-17T18:24:30.201011,auth-service,166.09,150.39,2,0,1,192.168.1.3,64,298,162,12.05,0,61479,200,normal,
2026-03-17T18:24:42.201011,db-query,83.52,149.74,2,0,1,192.168.1.2,64,911,446,5.81,0,49487,200,normal,
2026-03-17T18:25:12.201011,db-query,72.36,161.38,1,0,1,192.168.1.39,64,685,260,43.56,0,61445,200,normal,
2026-03-17T18:25:15.201011,auth-service,98.99,130.29,1,0,1,192.168.1.9,64,804,479,43.03,0,51048,200,normal,
2026-03-17T18:25:41.201011,db-query,113.66,154.11,1,0,1,192.168.1.48,64,494,286,5.64,0,60927,200,normal,
2026-03-17T18:25:49.201011,auth-service,460.29,138.86,2,0,1,192.168.1.31,64,743,424,12.77,0,59711,200,normal,
2026-03-17T18:26:10.201011,file-processor,189.97,123.97,1,0,1,192.168.1.23,64,340,453,15.32,0,62917,200,normal,
2026-03-17T18:26:21.201011,file-processor,592.19,159.25,2,0,1,192.168.1.41,64,807,278,19.51,0,53888,200,normal,
2026-03-17T18:26:30.201011,auth-service,777.01,161.54,2,0,1,192.168.1.10,64,1003,158,6.86,0,59134,200,normal,
2026-03-17T18:26:45.201011,auth-service,585.36,132.53,3,0,1,192.168.1.37,64,459,455,21.6,0,55080,200,normal,
2026-03-17T18:27:02.201011,api-handler,260.61,92.55,3,0,1,192.168.1.43,64,1022,128,35.29,0,55434,200,normal,
2026-03-17T18:27:17.201011,api-handler,441.62,156.62,3,0,1,192.168.1.24,64,940,472,5.22,0,64521,200,normal,
2026-03-17T18:27:42.201011,db-query,57.14,149.38,3,0,1,192.168.1.47,128,727,233,35.66,0,56799,200,normal,
2026-03-17T18:28:06.201011,file-processor,573.82,67.77,3,0,1,192.168.1.6,64,634,455,37.46,0,54345,200,normal,
2026-03-17T18:28:31.201011,file-processor,347.73,79.58,3,0,1,192.168.1.5,128,276,214,47.3,0,62057,200,normal,
2026-03-17T18:28:52.201011,auth-service,432.41,98.45,1,0,1,192.168.1.30,64,258,476,12.93,0,59366,200,normal,
2026-03-17T18:28:59.201011,auth-service,675.58,141.37,3,0,1,192.168.1.3,128,788,173,9.41,0,51321,200,normal,
2026-03-17T18:29:28.201011,auth-service,154.07,178.44,3,0,1,192.168.1.43,64,1003,480,17.13,0,58657,200,normal,
2026-03-17T18:29:33.201011,db-query,669.89,108.86,1,0,1,192.168.1.38,64,953,236,48.94,0,58704,200,normal,
2026-03-17T18:29:35.201011,api-handler,463.02,66.11,1,0,1,192.168.1.45,128,645,281,7.41,0,53433,200,normal,
2026-03-17T18:29:41.201011,api-handler,451.21,89.88,3,0,1,192.168.1.41,64,368,452,18.1,0,60031,200,normal,
2026-03-17T18:29:49.201011,db-query,369.56,170.25,1,0,1,192.168.1.20,64,517,507,43.8,0,60597,200,normal,
2026-03-17T18:30:14.201011,auth-service,666.62,159.55,3,0,1,192.168.1.19,128,997,166,8.48,0,61800,200,normal,
2026-03-17T18:30:42.201011,auth-service,91.87,90.61,3,0,1,192.168.1.11,64,423,478,46.7,0,51956,200,normal,
2026-03-17T18:30:56.201011,api-handler,247.87,172.74,2,0,1,192.168.1.16,128,707,263,13.52,0,61239,200,normal,
2026-03-17T18:31:04.201011,db-query,736.97,83.33,3,0,1,192.168.1.18,64,502,263,11.23,0,55330,200,normal,
2026-03-17T18:31:31.201011,api-handler,380.56,177.91,3,0,1,192.168.1.4,128,489,335,40.78,0,59515,200,normal,
2026-03-17T18:31:53.201011,file-processor,320.32,143.23,3,0,1,192.168.1.41,64,888,503,17.24,0,59521,200,normal,
2026-03-17T18:31:58.201011,file-processor,683.66,118.98,1,0,1,192.168.1.31,64,950,383,39.15,0,51773,200,normal,
2026-03-17T18:32:12.201011,file-processor,294.65,129.8,2,0,1,192.168.1.5,64,570,138,8.17,0,50637,200,normal,
2026-03-17T18:32:40.201011,db-query,224.44,174.71,3,0,1,192.168.1.14,64,830,512,10.34,0,58265,200,normal,
2026-03-17T18:32:49.201011,api-handler,705.08,134.43,1,0,1,192.168.1.34,64,404,178,19.02,0,59260,200,normal,
2026-03-17T18:33:16.201011,api-handler,236.16,116.09,1,0,1,192.168.1.11,128,423,334,48.47,0,61047,200,normal,
2026-03-17T18:33:26.201011,api-handler,483.92,140.85,3,0,1,192.168.1.36,64,663,218,46.14,0,52249,200,normal,
2026-03-17T18:33:34.201011,file-processor,200.63,111.76,1,0,1,192.168.1.47,64,962,488,12.04,0,65206,200,normal,
2026-03-17T18:34:01.201011,db-query,283.66,167.98,3,0,1,192.168.1.30,64,416,379,9.85,0,60306,200,normal,
2026-03-17T18:34:05.201011,db-query,416.87,133.65,1,0,1,192.168.1.2,64,845,173,25.13,0,53687,200,normal,
2026-03-17T18:34:12.201011,db-query,206.5,72.27,1,0,1,192.168.1.46,64,381,450,9.36,0,56657,200,normal,
2026-03-17T18:34:24.201011,api-handler,473.19,151.34,1,0,1,192.168.1.18,128,289,288,26.71,0,54438,200,normal,
2026-03-17T18:34:43.201011,api-handler,109.93,81.73,2,0,1,192.168.1.24,128,922,160,15.99,0,54932,200,normal,
2026-03-17T18:35:06.201011,db-query,459.82,92.12,2,0,1,192.168.1.10,64,718,363,31.02,0,62286,200,normal,
2026-03-17T18:35:36.201011,api-handler,487.85,92.63,3,0,1,192.168.1.37,64,538,245,41.41,0,55758,200,normal,
2026-03-17T18:36:03.201011,auth-service,56.1,94.62,3,0,1,192.168.1.50,64,1019,250,37.98,0,55872,200,normal,
2026-03-17T18:36:30.201011,db-query,353.25,159.7,1,0,1,192.168.1.9,128,1024,272,15.28,0,51278,200,normal,
2026-03-17T18:36:41.201011,file-processor,180.23,84.76,1,0,1,192.168.1.26,64,1002,231,17.1,0,61655,200,normal,
2026-03-17T18:36:52.201011,api-handler,261.71,85.02,2,0,1,192.168.1.13,64,889,153,46.76,0,50626,200,normal,
2026-03-17T18:37:11.201011,db-query,344.61,157.54,1,0,1,192.168.1.35,64,745,362,15.75,0,57327,200,normal,
2026-03-17T18:37:36.201011,auth-service,424.45,160.53,1,0,1,192.168.1.46,64,952,395,43.3,0,59026,200,normal,
2026-03-17T18:37:56.201011,auth-service,92.99,114.0,3,0,1,192.168.1.27,64,824,466,46.52,0,61525,200,normal,
2026-03-17T18:38:11.201011,api-handler,745.1,73.83,2,0,1,192.168.1.2,64,444,305,32.86,0,55342,200,normal,
2026-03-17T18:38:23.201011,db-query,615.57,148.76,2,0,1,192.168.1.48,128,938,469,46.52,0,59730,200,normal,
2026-03-17T18:38:27.201011,auth-service,503.01,134.41,1,0,1,192.168.1.39,64,697,306,48.71,0,57177,200,normal,
2026-03-17T18:38:34.201011,auth-service,84.85,169.28,1,0,1,192.168.1.21,64,902,423,36.58,0,57462,200,normal,
2026-03-17T18:38:37.201011,api-handler,539.92,97.94,3,0,1,192.168.1.23,128,361,248,42.19,0,60069,200,normal,
2026-03-17T18:38:56.201011,db-query,547.57,178.03,1,0,1,192.168.1.7,64,373,431,22.02,0,53316,200,normal,
2026-03-17T18:39:19.201011,file-processor,179.75,130.9,2,0,1,192.168.1.5,64,377,152,36.18,0,63509,200,normal,
2026-03-17T18:39:48.201011,auth-service,614.73,115.57,3,0,1,192.168.1.29,64,660,240,40.89,0,59168,200,normal,
2026-03-17T18:40:18.201011,file-processor,656.78,109.12,3,0,1,192.168.1.43,64,606,195,45.46,0,54741,200,normal,
2026-03-17T18:40:31.201011,db-query,601.63,141.64,2,0,1,192.168.1.43,64,966,212,18.74,0,64514,200,normal,
2026-03-17T18:40:57.201011,db-query,772.62,86.97,1,0,1,192.168.1.29,64,796,137,10.81,0,54095,200,normal,
2026-03-17T18:41:03.201011,auth-service,614.21,123.11,1,0,1,192.168.1.25,128,495,511,16.7,0,54163,200,normal,
2026-03-17T18:41:30.201011,db-query,391.52,179.87,3,0,1,192.168.1.24,64,712,302,23.11,0,57869,200,normal,
2026-03-17T18:41:37.201011,file-processor,568.28,93.71,2,0,1,192.168.1.23,128,626,254,6.84,0,61534,200,normal,
2026-03-17T18:42:00.201011,api-handler,50.78,138.23,1,0,1,192.168.1.24,64,681,289,38.4,0,64928,200,normal,
2026-03-17T18:42:17.201011,auth-service,168.86,99.82,3,0,1,192.168.1.11,64,640,268,28.65,0,56139,200,normal,
2026-03-17T18:42:36.201011,api-handler,137.52,119.39,1,0,1,192.168.1.45,64,329,352,25.22,0,51191,200,normal,
2026-03-17T18:42:41.201011,auth-service,439.55,145.95,3,0,1,192.168.1.29,64,323,364,21.85,0,61103,200,normal,
2026-03-17T18:42:52.201011,db-query,770.92,142.89,1,0,1,192.168.1.19,64,597,447,5.13,0,64840,200,normal,
2026-03-17T18:43:06.201011,db-query,774.82,105.25,2,0,1,192.168.1.1,128,571,378,33.59,0,61657,200,normal,
2026-03-17T18:43:34.201011,file-processor,694.96,174.18,3,0,1,192.168.1.11,64,633,177,42.6,0,61847,200,normal,
2026-03-17T18:43:51.201011,db-query,52.95,108.28,2,0,1,192.168.1.35,64,897,420,33.29,0,59921,200,normal,
2026-03-17T18:43:56.201011,api-handler,523.25,117.52,1,0,1,192.168.1.17,64,933,291,9.35,0,53383,200,normal,
2026-03-17T18:44:26.201011,auth-service,624.46,134.12,3,0,1,192.168.1.33,64,661,477,30.38,0,57518,200,normal,
2026-03-17T18:44:30.201011,auth-service,429.61,105.85,1,0,1,192.168.1.18,64,339,397,42.23,0,52076,200,normal,
2026-03-17T18:45:00.201011,db-query,72.59,111.07,3,0,1,192.168.1.47,64,280,295,46.09,0,53707,200,normal,
2026-03-17T18:45:21.201011,db-query,142.91,88.94,1,0,1,192.168.1.33,128,820,399,33.77,0,50766,200,normal,
2026-03-17T18:45:28.201011,api-handler,576.33,66.02,2,0,1,192.168.1.29,64,278,225,24.07,0,64903,200,normal,
2026-03-17T18:45:45.201011,db-query,404.67,68.46,3,0,1,192.168.1.50,64,948,223,20.71,0,54674,200,normal,
2026-03-17T18:46:12.201011,auth-service,590.96,121.07,2,0,1,192.168.1.19,64,890,232,14.99,0,63967,200,normal,
2026-03-17T18:46:31.201011,auth-service,429.51,91.77,1,0,1,192.168.1.37,64,742,470,47.87,0,55393,200,normal,
2026-03-17T18:46:54.201011,api-handler,146.15,158.34,3,0,1,192.168.1.11,64,825,495,33.22,0,49248,200,normal,
2026-03-17T18:47:05.201011,db-query,73.15,80.15,2,0,1,192.168.1.50,64,423,300,8.31,0,61798,200,normal,
2026-03-17T18:47:30.201011,file-processor,448.51,166.77,3,0,1,192.168.1.11,64,559,142,34.46,0,62801,200,normal,
2026-03-17T18:47:33.201011,db-query,484.2,177.58,3,0,1,192.168.1.30,128,440,306,31.94,0,59924,200,normal,
2026-03-17T18:47:45.201011,db-query,279.17,173.79,1,0,1,192.168.1.15,64,712,137,46.73,0,63584,200,normal,
2026-03-17T18:48:05.201011,file-processor,771.36,133.59,1,0,1,192.168.1.50,128,555,201,9.63,0,52858,200,normal,
2026-03-17T18:48:25.201011,file-processor,713.6,168.32,2,0,1,192.168.1.24,128,559,339,42.76,0,49925,200,normal,
2026-03-17T18:48:54.201011,api-handler,488.77,86.0,3,0,1,192.168.1.12,128,895,384,29.2,0,63046,200,normal,
2026-03-17T18:48:55.201011,auth-service,652.14,73.17,3,0,1,192.168.1.47,64,947,392,40.28,0,58637,200,normal,
2026-03-17T18:49:17.201011,db-query,349.79,112.39,2,0,1,192.168.1.1,64,767,198,12.86,0,49702,200,normal,
2026-03-17T18:49:34.201011,db-query,731.79,107.09,1,0,1,192.168.1.49,128,692,375,20.67,0,59603,200,normal,
2026-03-17T18:49:49.201011,file-processor,516.26,156.76,3,0,1,192.168.1.27,64,806,284,31.88,0,60288,200,normal,
2026-03-17T18:49:52.201011,db-query,131.48,141.72,2,0,1,192.168.1.32,128,974,418,23.58,0,54560,200,normal,
2026-03-17T18:50:08.201011,auth-service,509.69,157.2,3,0,1,192.168.1.7,64,984,222,38.86,0,63475,200,normal,
2026-03-17T18:50:31.201011,file-processor,189.62,119.59,1,0,1,192.168.1.19,64,360,299,28.73,0,64040,200,normal,
2026-03-17T18:50:43.201011,db-query,573.23,158.59,2,0,1,192.168.1.26,128,467,297,22.29,0,60013,200,normal,
2026-03-17T18:51:12.201011,api-handler,327.08,141.37,1,0,1,192.168.1.8,128,984,274,49.68,0,61353,200,normal,
2026-03-17T18:51:27.201011,file-processor,53.9,77.69,3,0,1,192.168.1.7,128,934,429,15.06,0,60754,200,normal,
2026-03-17T18:51:41.201011,auth-service,357.55,91.04,2,0,1,192.168.1.13,64,1009,311,29.82,0,50720,200,normal,
2026-03-17T18:51:54.201011,api-handler,739.43,66.27,2,0,1,192.168.1.38,64,884,245,23.55,0,51942,200,normal,
2026-03-17T18:51:59.201011,auth-service,216.71,129.11,1,0,1,192.168.1.7,64,672,456,37.36,0,55673,200,normal,
2026-03-17T18:52:19.201011,db-query,506.05,91.24,2,0,1,192.168.1.11,64,553,507,14.3,0,60188,200,normal,
2026-03-17T18:52:36.201011,file-processor,490.8,100.84,1,0,1,192.168.1.25,64,847,397,41.96,0,53149,200,normal,
2026-03-17T18:52:53.201011,auth-service,380.84,73.43,2,0,1,192.168.1.1,64,478,255,22.23,0,55379,200,normal,
2026-03-17T18:53:16.201011,api-handler,449.74,86.43,2,0,1,192.168.1.45,128,890,340,8.0,0,64211,200,normal,
2026-03-17T18:53:33.201011,api-handler,595.57,101.43,1,0,1,192.168.1.2,64,646,144,9.14,0,62836,200,normal,
2026-03-17T18:54:02.201011,api-handler,622.43,146.71,2,0,1,192.168.1.16,64,312,428,44.35,0,63391,200,normal,
2026-03-17T18:54:03.201011,db-query,662.32,157.3,1,0,1,192.168.1.10,64,799,376,45.29,0,54541,200,normal,
2026-03-17T18:54:22.201011,db-query,500.38,90.72,1,0,1,192.168.1.35,64,894,286,29.05,0,52487,200,normal,
2026-03-17T18:54:48.201011,api-handler,560.03,153.08,2,0,1,192.168.1.31,64,399,367,6.15,0,53962,200,normal,
2026-03-17T18:54:50.201011,auth-service,449.8,70.33,2,0,1,192.168.1.16,64,327,442,20.47,0,59969,200,normal,
2026-03-17T18:55:11.201011,auth-service,675.99,128.61,1,0,1,192.168.1.26,64,405,395,38.47,0,51070,200,normal,
2026-03-17T18:55:23.201011,file-processor,655.83,164.06,1,0,1,192.168.1.27,64,607,361,37.13,0,55766,200,normal,
2026-03-17T18:55:28.201011,auth-service,387.66,81.75,2,0,1,192.168.1.36,64,709,363,24.53,0,52029,200,normal,
2026-03-17T18:55:57.201011,auth-service,337.47,134.01,2,0,1,192.168.1.31,64,915,389,48.25,0,54868,200,normal,
2026-03-17T18:56:24.201011,auth-service,507.65,86.67,3,0,1,192.168.1.37,64,905,441,9.49,0,53328,200,normal,
2026-03-17T18:56:45.201011,auth-service,722.19,66.34,1,0,1,192.168.1.44,64,738,345,14.96,0,53224,200,normal,
2026-03-17T18:57:15.201011,db-query,137.45,134.3,3,0,1,192.168.1.16,64,710,400,6.25,0,53652,200,normal,
2026-03-17T18:57:23.201011,file-processor,155.73,163.96,3,0,1,192.168.1.6,128,809,360,49.26,0,63705,200,normal,
